aweek,bvid,category,coin,favorite,like,mid,name,play_link,reply,title,view
150,BV1QY411b7Kf,综合,440845,452823,1513292,39496734,凉辰lc_,https://b23.tv/BV1QY411b7Kf,47984,？,15371397
150,BV1w44y1s7Mr,电子竞技,108193,91913,532243,57863910,王者荣耀,https://b23.tv/BV1w44y1s7Mr,12449,王者新春贺岁片| 一个快递，引发易烊千玺、杨幂、李现、张大仙接力的连环奇遇！,10681178
150,BV1oZ4y1o7Lf,运动综合,18551,83343,581208,88895225,张镇辉台球教学,https://b23.tv/BV1oZ4y1o7Lf,2286,张镇辉台球正经教学【6个不太建议使用的技巧】11.0版本,8699956
150,BV19m4y1Z72q,综合,142815,93184,245252,1716319265,rondeseo,https://b23.tv/BV19m4y1Z72q,3611,【原神动画】飞彩镌流年,1686085
150,BV1Lr4y1e7YD,单机游戏,99879,44655,322531,13354765,徐大虾咯,https://b23.tv/BV1Lr4y1e7YD,5896,我又开了个网吧！,4863648
149,BV1N3411e772,手机游戏,61212,30527,176377,161775300,明日方舟,https://b23.tv/BV1N3411e772,12475,【明日方舟×九色鹿】“吉兆呈祥”限时活动宣传PV,1649232
149,BV1NR4y1G7TM,数码,163681,65617,163099,946974,影视飓风,https://b23.tv/BV1NR4y1G7TM,2251,【年终总结】一年更新100期！这一年我们是怎么做视频的？,1224324
149,BV1QS4y1K7h6,美食记录,119586,26358,298144,337521240,记录生活的蛋黄派,https://b23.tv/BV1QS4y1K7h6,4200,《 记 录 生 活 的 蛋 黄 派 》,2989085
149,BV1uq4y127qt,短片,26022,12314,74500,1631440488,他们野蛮生长,https://b23.tv/BV1uq4y127qt,4991,小策对话贾樟柯：每一个拿手机的人，都能当导演,1266548
149,BV1Va41167gN,综合,79980,33630,107603,672328094,嘉然今天吃什么,https://b23.tv/BV1Va41167gN,16390,【100w纪念】【卧底揭秘嘉然的背后】这次我们真的拼了……,1404889
149,BV1ZF411e7aQ,演奏,84018,40237,306830,42561463,浑元Rysn,https://b23.tv/BV1ZF411e7aQ,4278,你吹我Believer是吧？！,3529782
149,BV1rr4y1m7Ez,喵星人,61525,37416,259294,27756469,奶糕成精档案社,https://b23.tv/BV1rr4y1m7Ez,2030,猫：哪里有天才，我只不过是把别人喝咖啡的时间都用在学习上了。,3892813
149,BV1qM4y1F7Gj,单机游戏,141293,36650,144171,7349,STN工作室,https://b23.tv/BV1qM4y1F7Gj,3430,【STN快报第六季16】小丑2042与战地2042，谁才是真的小丑,1628986
148,BV1xm4y1o78V,竞技体育,1154,30273,341310,92992504,巴拉克游戏君,https://b23.tv/BV1xm4y1o78V,1687,爱了！北京冬奥会的神仙纪念品，强烈要求申遗！,3035916
148,BV1gr4y1Y7nD,综艺,59492,42425,209799,3670216,TF家族,https://b23.tv/BV1gr4y1Y7nD,17579,【时代少年团】TNT春节太闹腾2022之《开场舞》,2653135
148,BV1HS4y1L7yq,综合,59828,25519,252546,14110780,凉风Kaze,https://b23.tv/BV1HS4y1L7yq,6139,嘴角疯狂上扬！一月新番也太懂阿宅了吧【新番咋了】,2562604
148,BV1q34y1271d,VOCALOID·UTAU,118217,116863,157044,423442,KBShinya,https://b23.tv/BV1q34y1271d,7298,弈【2022拜年纪单品】,3192371
148,BV1Ba411m7Eo,影视剪辑,159229,133633,404411,41149747,怪兽电台MonsterBlog,https://b23.tv/BV1Ba411m7Eo,7623,【开端】“如果这么拍，那不得封神啊！？”,6455527
148,BV1XS4y1L7gU,科学科普,160100,64297,258363,7788379,兔叭咯,https://b23.tv/BV1XS4y1L7gU,4896,【医学博士】如何千杯不醉？丨如何快速解酒？,3246218
148,BV13r4y1Y7QH,搞笑,168001,20334,229925,10360627,张全蛋,https://b23.tv/BV13r4y1Y7QH,3978,【B站独家】是的，我最近结了个婚。,2392112
148,BV1jm4y1f7Au,数码,55973,23110,219337,946974,影视飓风,https://b23.tv/BV1jm4y1f7Au,2527,【全明星贺岁】全村造车，梦幻联动！,2657037
148,BV1wS4y157vB,单机游戏,118990,73363,299359,5007752,萝卜吃米洛,https://b23.tv/BV1wS4y157vB,3289,水 星 迫 降 青 春 版 ！！？,3060429
147,BV1Pq4y1m78Q,软件应用,39585,28665,195614,1385037217,痞仔伯爵,https://b23.tv/BV1Pq4y1m78Q,8728,假steam究竟有多离谱？up主以身试毒揭开假steam背后的秘密,3401950
147,BV1G3411v7Mn,综合,120227,26595,252048,14110780,凉风Kaze,https://b23.tv/BV1G3411v7Mn,4426,原神里的二次元彩蛋【第二期】,1756543
147,BV1or4y1U7Zr,日常,107300,45424,228483,2206456,花少北丶,https://b23.tv/BV1or4y1U7Zr,8470,画大饼,1944960
147,BV1Ri4y1979B,软件应用,77264,213256,147729,267939460,某科君,https://b23.tv/BV1Ri4y1979B,2294,【全网最全】20个iPad隐藏绝技，你未必全知道！！！,2320378
147,BV1A44y177pS,日常,85604,20721,376820,67141499,大漠叔叔,https://b23.tv/BV1A44y177pS,5860,开口跪！漠叔献唱震撼全场，正式宣布差点出道,3994596
147,BV1CP4y1H7SB,健身,186702,190926,215181,66391032,帅soserious,https://b23.tv/BV1CP4y1H7SB,3487,【快感上瘾?】如何欺骗大脑做困难的事!,2434708
147,BV1zY411h7Sv,社科·法律·心理,46819,23142,254301,517327498,罗翔说刑法,https://b23.tv/BV1zY411h7Sv,7645,【罗翔】为什么要有体育与音乐教育？我是个反面典型,3122042
147,BV1ya411B7p8,人文历史,17689,18138,44957,547173382,杨真直,https://b23.tv/BV1ya411B7p8,2368,敏感、玻璃心、老好人，讨好型人格有多累？,2071111
147,BV1Z34y167su,美食制作,122604,27343,274688,29329085,二喵的饭,https://b23.tv/BV1Z34y167su,1731,啥家庭能天天吃这个啊……,3591312
151,BV1XT4y1Q7cV,日常,111752,21589,299845,31225950,不是柯桑德,https://b23.tv/BV1XT4y1Q7cV,2143,这也能卖？！,3425549
151,BV14b4y147yS,搞笑,41110,71331,222729,2108856,流萤Zz,https://b23.tv/BV14b4y147yS,2458,⚡️双 屑 合 璧 •᷅ࡇ•᷄ 天 下 无 敌⚡️,2935995
151,BV1sm4y1Z76x,搞笑,5460,51005,690467,337260306,二凡就是我,https://b23.tv/BV1sm4y1Z76x,2787,俯卧撑，但监督者是AI。,7348425
151,BV12a411k7os,原创音乐,62029,46730,154176,161775300,明日方舟,https://b23.tv/BV12a411k7os,13667,《明日方舟》EP - Spark for Dream,1626388
151,BV1YZ4y1R7yi,单机游戏,8703,23165,335687,328538733,老耗游戏,https://b23.tv/BV1YZ4y1R7yi,3360,当场把我家猫打了一顿！,4636230
151,BV1vL4y1s7qY,搞笑,20307,119708,652862,1342377259,暴风岛沉浸式密室,https://b23.tv/BV1vL4y1s7qY,2658,《中 二 少 年 杀 鬼 记 ！》,5416318
151,BV1JP4y1P76Q,短片·手书·配音,436132,155380,499448,90361813,三十六贱笑,https://b23.tv/BV1JP4y1P76Q,3390,课 堂 请 勿 对 对 子【第二季】5.0 ！！！,3930461
151,BV19F411778H,搞笑,3322,27911,484330,1505548387,杨三岁和小鱼,https://b23.tv/BV19F411778H,2140,《关于男友来我家串门惨遭亲戚围观这件事》,4480895
151,BV1X341177zi,手机游戏,156224,117831,304316,22699531,没早晨的马丁,https://b23.tv/BV1X341177zi,6582,《原神》角色演示-「八 重 蔡 子」,3611060
156,BV1e44y1W7sM,校园学习,5995,84105,861949,1665794230,花花师界,https://b23.tv/BV1e44y1W7sM,3654,今天踢到铁板了，万万没想到，就是在树德宁夏的人群中多看了一眼，竟然逮到了一位大神,6523822
156,BV1pm4y1d7M5,原创音乐,131512,131582,508781,17134369,司墨尧smile,https://b23.tv/BV1pm4y1d7M5,4047,⚡尺V尺⚡,4159007
156,BV1Yb4y1j76a,网络游戏,161665,107556,300161,6065166,川同学不穿童鞋,https://b23.tv/BV1Yb4y1j76a,6184,大圣取经是被洗脑了？黑神话前世《斗战神》讲了个什么故事？猴哥背后隐藏惊人内幕！01,4437152
156,BV1n3411a7BU,美妆护肤,41475,128777,523018,17364274,阿狗君啊,https://b23.tv/BV1n3411a7BU,2443,4K高清变装丨网络冷门变装视频鉴赏,4473680
156,BV1wb4y177Ew,搞笑,94581,187652,592356,11814319,恶人王小花,https://b23.tv/BV1wb4y177Ew,4594,央  视  配  音,8829461
156,BV1cr4y1a7Ee,电子竞技,68334,13170,134509,23604445,上海滩许Van强,https://b23.tv/BV1cr4y1a7Ee,2084,0.3秒！LOL光速致命节奏秘籍：极地沙尘暴！【有点骚东西】,1467604
156,BV1Xq4y187JF,单机游戏,52568,19468,209659,122879,敖厂长,https://b23.tv/BV1Xq4y187JF,3679,十年前我用粗鄙之语侮辱了这款游戏,3165027
155,BV1h34y1k7m1,人文历史,116152,107684,161181,519872016,历史调研室,https://b23.tv/BV1h34y1k7m1,5229,这是一场世界大战！一战历史年表，史诗级影视化剪辑【历史调研室30】,2622132
155,BV1GT4y1Q7if,翻唱,280553,137808,372320,690545051,吹拉弹唱慕星银,https://b23.tv/BV1GT4y1Q7if,5175,我真的好想再听500遍！那些刻进DNA的国产电视剧神曲【壹】,5911552
155,BV1Rr4y167Nk,穿搭,3377,21154,232979,501687003,阿靖zi-,https://b23.tv/BV1Rr4y167Nk,1343,菜市场衣服改造妹妹居然这么好看！！！大牌春夏款官宣照？？,2709885
155,BV1yR4y157cS,日常,45582,52032,195438,18343098,河野华,https://b23.tv/BV1yR4y157cS,3389,《 稻 妻 霸 凌 》 但是真人4K版,3032565
154,BV1ur4y1r7M7,野生技能协会,18282,24858,330994,330663625,站不起来的蒙蒙,https://b23.tv/BV1ur4y1r7M7,1943,鉴定网络热门艺术（17）,4638791
153,BV11q4y1e7gK,网络游戏,73896,23001,151786,46708782,鲁大能,https://b23.tv/BV11q4y1e7gK,1861,“兄弟，对 炮 吗 ？”【迫击炮快乐阴人流#6】,1546537
153,BV1pU4y1o7Yb,绘画,31631,75721,397661,617394761,米雷-RayDog,https://b23.tv/BV1pU4y1o7Yb,2557,相信你可以变成更好的自己 即使慢一点也没有关系,4588072
153,BV14T4y1D74s,人文历史,78248,24687,148720,11646119,正直讲史-李正Str,https://b23.tv/BV14T4y1D74s,3744,边缘皇子：康熙最后的儿子们，没夺嫡，就能安享富贵么？【雍正王朝】,3007010
153,BV11b4y1W7ec,足球,12443,3393,42450,432174249,隔壁红魔,https://b23.tv/BV11b4y1W7ec,3555,C罗帽子戏法！成为历史总射手王！曼联3:2战胜热刺，马奎尔乌龙,702243
153,BV1jR4y1F7d9,科学科普,144712,338280,383169,511148568,冷却报告,https://b23.tv/BV1jR4y1F7d9,11816,"第一视角无痛体验""长跑""噩梦，体测无伤跑进3分钟是什么体验？【冷却报告】",6786931
153,BV12F41147BN,美妆护肤,2396,13194,128745,10159633,涂罗伊,https://b23.tv/BV12F41147BN,644,明星仿妆｜挑战明星仿妆 成功or翻车？,1241122
152,BV1FS4y1r71T,喵星人,5624,8809,151036,109038683,汪丷先生,https://b23.tv/BV1FS4y1r71T,2790,这下子不喵喵了~~汪汪了,2648046
152,BV1qq4y1472y,音乐综合,173206,68193,187443,10119428,小片片说大片,https://b23.tv/BV1qq4y1472y,10527,忍 住 不 唱 算 你 赢 ！！！《华语流行音乐回忆录》中,2422159
146,BV1a44y1L79S,MV,54857,57990,179726,444935584,梦幻西游电脑版,https://b23.tv/BV1a44y1L79S,4045,【王珮瑜 x 游山恋】京剧女老生申请出战！来者恋，如大梦眼前！,3323603
146,BV1bT4y1m7M3,美食制作,244200,54277,497326,473524263,澳洲阿彭,https://b23.tv/BV1bT4y1m7M3,2450,龙 虾 天 花 板,5927104
146,BV12b4y1J7xc,短片·手书·配音,132427,72870,123404,13758755,克劳斯麦特,https://b23.tv/BV12b4y1J7xc,3244,【方舟拜年纪】燃烧的远征,899656
146,BV1dL4y147Lf,综合,135494,57986,138951,672342685,乃琳Queen,https://b23.tv/BV1dL4y147Lf,42442,⚡离 谱 50w 纪 念 视 频 挑 战⚡筹备60天，结果翻车了...,1580302
146,BV1oS4y1j7e4,野生动物,24953,32951,497110,398568324,茜茜的旅行,https://b23.tv/BV1oS4y1j7e4,5364,心痛！禾木小狐狸毛茸茸的大尾巴不见了,4471587
146,BV1Tq4y117rA,短片,6213,47054,685450,22001672,刘大悦er,https://b23.tv/BV1Tq4y117rA,3275,未来的父母吵架,7427125
146,BV1Ea411B7bC,综合,15410,16516,329574,2089813708,中国邮政,https://b23.tv/BV1Ea411B7bC,4495,刚！目光所至，皆为华夏！,3376769
146,BV1e3411Y784,搞笑,113721,132515,704988,31012715,是老胡没错,https://b23.tv/BV1e3411Y784,12518,别难过，不过只是孤独罢了,6998397
140,BV1yL411M7hE,影视剪辑,64936,67756,111602,19012394,葹荢,https://b23.tv/BV1yL411M7hE,2743,【甄嬛×如懿】莞莞类卿和兰因絮果哪个更可悲,1453253
140,BV1Db4y1q7iL,搞笑,211967,41507,270286,81824112,导演小策,https://b23.tv/BV1Db4y1q7iL,5717,【无间广场】03：忍 辱 偷 生 ，妇 仇 雪 恨   ！,3884899
140,BV1yr4y1r7f6,翻唱,106071,50766,112314,269415357,花花Haya,https://b23.tv/BV1yr4y1r7f6,52728,💗 送你一颗流星⭐════,2265325
140,BV19i4y1o7Dz,舞蹈综合,82078,35260,377123,483879799,猛男舞团IconX,https://b23.tv/BV19i4y1o7Dz,5264,【猛男版】你XX,4930233
140,BV1s34y1R7u9,GMV,256724,261323,487963,21554171,呆临,https://b23.tv/BV1s34y1R7u9,2467,终极魔性丝滑原神！开启循环根本出不去！,5943775
140,BV1Xg411A7i2,桌游棋牌,181763,48954,277881,1958342,水无月菌,https://b23.tv/BV1Xg411A7i2,8215,我这张卡实在是太强了【水无月菌】,4494651
140,BV1pM4y1P77g,运动文化,12500,13834,98344,565388139,北京2022年冬奥会,https://b23.tv/BV1pM4y1P77g,1313,从面包师到滑雪冠军！10年坚持只为一个梦想，张嘉豪专题片《滑雪疯子》,1058044
140,BV16i4y1o7kq,美妆护肤,18533,31575,112786,310611580,鹤灵Healing,https://b23.tv/BV16i4y1o7kq,1270,中国这个民族，12岁少女在成年前竟要“毁容”？编织彩虹的人，云南『太古之民』独龙族,1582952
140,BV1N34y1R7Di,综合,120851,58687,267815,702250475,奇妙幻想派,https://b23.tv/BV1N34y1R7Di,2048,爆肝432小时！我做出了《海绵宝宝》3D同人动画！（2）,2480728
139,BV1iU4y1M7JF,绘画,46314,23752,149428,8749302,於音,https://b23.tv/BV1iU4y1M7JF,1950,你们画画居然还用笔?,1802836
139,BV1Qr4y1r7DD,搞笑,63355,61302,607286,2130393474,King_Vader,https://b23.tv/BV1Qr4y1r7DD,5827,可爱的羊巴鲁 King Vader来了！,5834432
139,BV1Cr4y1r711,国产原创相关,124354,40854,286090,627888730,星有野,https://b23.tv/BV1Cr4y1r711,5566,【我怎么才能让你相信国创动画】,3460625
139,BV1hF411h75g,搞笑,96779,29439,243083,113362335,宝剑嫂,https://b23.tv/BV1hF411h75g,3216,不是吧，情侣也能玩这个？？？,2076502
139,BV14F411h7KK,翻唱,192434,56760,467188,1468951948,MayTree五月树,https://b23.tv/BV14F411h7KK,5909,万众期待斗地主！终于不用再写血书了！【MayTree五月树】,6769683
139,BV1tP4y157RE,野生动物,26330,17765,232294,1523830423,长白山老万,https://b23.tv/BV1tP4y157RE,5966,野生“傻”狍子过马路，好奇了看车灯，路滑，把腿劈了。救助了一晚上！,3721598
139,BV1Lg411T7iK,绘画,27494,63654,653902,517184570,画渣不渣-HZ,https://b23.tv/BV1Lg411T7iK,1957,谁说这是魔法？这是科学！,8983567
139,BV1PQ4y1U7ez,MV,189764,60341,414169,19642758,力元君,https://b23.tv/BV1PQ4y1U7ez,12129,史上最离谱主题曲！我们居然写了首《蹭饭之歌》,2985957
139,BV1W44y1e7GG,单机游戏,90316,194640,201036,2304371,水滴酱,https://b23.tv/BV1W44y1e7GG,5445,【B站首发】只靠听觉的恐怖互动视频！你能帮助盲眼少女逃离吗？（完整版）,2239956
142,BV11Q4y1e7PM,竞技体育,16616,5869,47717,419872064,老饭骨,https://b23.tv/BV11Q4y1e7PM,1136,奥运冠军 X 国宴大厨：我们做的虾能拿金牌吗？,738855
142,BV1a34y1R77c,综合,14805,22855,128974,13062140,天才美少女幼稚园,https://b23.tv/BV1a34y1R77c,1195,【石之海】来的律师好像不太对劲,2075867
142,BV1Sb4y1B7kt,汪星人,1061,14407,193054,1341801315,柴府三小只,https://b23.tv/BV1Sb4y1B7kt,427,养狗神器！哪里不让上摆哪里！,2211552
142,BV1WL41177NK,单机游戏,105939,43626,299701,546195,老番茄,https://b23.tv/BV1WL41177NK,3126,我的厨艺……还行吧？,4046348
142,BV1Kf4y1T7p1,综合,63865,49255,238431,63231,泛式,https://b23.tv/BV1Kf4y1T7p1,7647,新作高产！老番完结！2022年1月新番导视！【泛式】,3660433
142,BV12341147La,综合,43445,216831,246827,351914826,中国火箭军,https://b23.tv/BV12341147La,3614,【奇妙的知识增加了】神奇套被罩之术！,2982884
142,BV1yL41177qd,热点,26823,35995,308849,1131457022,人民日报,https://b23.tv/BV1yL41177qd,2446,“卑微甲方”在线还价，爱了爱了,3455417
142,BV1RY411p7Yq,社科·法律·心理,77281,24758,281502,517327498,罗翔说刑法,https://b23.tv/BV1RY411p7Yq,9098,【罗翔】难辨真伪！AI换脸深度伪造犯法吗？,3336645
137,BV1yb4y1b7Yu,MAD·AMV,126525,154523,441557,2390163,蒙娜丽鲨鱼,https://b23.tv/BV1yb4y1b7Yu,5874,“本以为是恶毒后妈，没想到她在偷偷爱你”【国王排名】,6857946
137,BV1p44y1i7cb,电子竞技,92578,19021,186109,279991456,靠谱电竞,https://b23.tv/BV1p44y1i7cb,9627,靠谱盘点141:杀尺帝！EDG送走GEN挺进决赛，DK！下个就是你！,2691062
137,BV1fq4y1g7hq,科学科普,1069867,503226,955928,35894872,老奇好好奇,https://b23.tv/BV1fq4y1g7hq,18637,5G，华为，土耳其——我花了两个月，搞懂了5G背后的秘密,8296912
137,BV15P4y1j7SF,手机游戏,123795,235881,542488,170297837,-Lucency-,https://b23.tv/BV15P4y1j7SF,7754,当你用九十年代的画风打开原神,6215660
137,BV1KT4y1d7FH,MV,247234,227391,475170,381281213,姜云升,https://b23.tv/BV1KT4y1d7FH,8656,【姜云升】《浪漫主义》歌词MV,5589316
137,BV1mS4y1R7k4,数码,64924,20304,91455,25876945,极客湾Geekerwan,https://b23.tv/BV1mS4y1R7k4,8775,这英特尔12代CPU有点强啊！,1815471
137,BV1iP4y1b7GJ,特摄,22320,16001,58090,2131431,镇魂曲的夜空,https://b23.tv/BV1iP4y1b7GJ,922,迪迦降临 真人CG特效变身动画 【夜空】,734501
138,BV1v34y1Z7GU,演奏,57549,87850,335432,398107363,叶笛云央,https://b23.tv/BV1v34y1Z7GU,4261,叶 辅 导,3291039
138,BV1ib4y1b7UC,野生技能协会,174732,313169,704451,398567215,天庭魔术,https://b23.tv/BV1ib4y1b7UC,5975,空中无限出牌，原来这么简单，网友直呼学废了！,10664154
138,BV14Q4y1m7Bz,绘画,54675,39723,407399,1259816567,有点艺思哦,https://b23.tv/BV14Q4y1m7Bz,2828,我连指纹都画了！什么时候能火一把啊~,2464633
138,BV1HR4y1E7xz,电子竞技,87505,73900,111777,90651513,腾讯电竞,https://b23.tv/BV1HR4y1E7xz,14521,2018年亚运会英雄联盟决赛视频,2480058
138,BV1dP4y1V7tx,影视杂谈,167892,42397,151565,8096990,啊粥粥啊粥,https://b23.tv/BV1dP4y1V7tx,4396,【啊粥】人民的名义09：沙瑞金如何在汉东省扎稳脚跟？,2658930
138,BV1zQ4y1S71f,美妆护肤,225348,50223,280351,347667464,老爸评测,https://b23.tv/BV1zQ4y1S71f,7204,嘴唇干？开裂？怒花4万，我居然测到了没啥用的唇膏！【老爸评测】,3238212
138,BV1CQ4y1m7JR,手工,195811,34783,305246,352248648,三毛水果艺术,https://b23.tv/BV1CQ4y1m7JR,3699,老板：“请把这个冬瓜给我雕刻出EDG夺冠的样子！”,3158941
138,BV1dq4y1r7QE,翻唱,77349,48677,197591,2469303,影薄要努力变高,https://b23.tv/BV1dq4y1r7QE,4348,雪夜里的喀秋莎 Катюша,2324087
138,BV1Wq4y1r77g,电子竞技,99146,36525,201062,1573449863,凌晨Linc,https://b23.tv/BV1Wq4y1r77g,16299,根本赢不了，EDG听不懂,4183140
141,BV1bL4y1i7fS,网络游戏,216279,62731,314294,46708782,鲁大能,https://b23.tv/BV1bL4y1i7fS,2574,“你 开 炮 啊 ！”【迫击炮快乐阴人流#2】,3288505
141,BV19U4y1M7HW,手工,38016,15263,86635,411231745,天亮手工,https://b23.tv/BV19U4y1M7HW,1024,耗费300个小时，用废弃纸箱打造3层故宫角楼,1713728
141,BV1vQ4y1v7Gk,翻唱,1087118,631067,1279370,37754047,咻咻满,https://b23.tv/BV1vQ4y1v7Gk,26981,《孤勇者》前方核能！谁说女生不适合唱这歌？,20081986
141,BV1ag411A7da,影视杂谈,20459,5160,32416,8096990,啊粥粥啊粥,https://b23.tv/BV1ag411A7da,2574,【大明番外】周云逸的后台到底是谁？,612957
141,BV1MY41147Es,穿搭,27141,22861,89783,17075276,妮可蹦蹦,https://b23.tv/BV1MY41147Es,2635,网红氛围滤镜博主穿搭VS现实路人原相机对比【穿搭实验】,1443816
141,BV1bb4y1b7Na,明星综合,47840,37527,171965,3670216,TF家族,https://b23.tv/BV1bb4y1b7Na,11875,【时代少年团】《这福气给你要不要》之福气有好戏,4491168
141,BV1jr4y1k75T,鬼畜剧场,147324,109797,322777,96070394,推背兔の,https://b23.tv/BV1jr4y1k75T,5751,【特效向】三 国 第 一 猛 将,5435985
141,BV1Yr4y1k7eo,健身,23308,29199,183399,1531707,叔贵,https://b23.tv/BV1Yr4y1k7eo,6608,销量千万的网红鞋，是怎么一点一点「毁掉」你腿的？,4718963
141,BV1iS4y197kh,短片·手书·配音,184268,127012,229038,299732210,-TS映画-,https://b23.tv/BV1iS4y197kh,8714,《原神》长安姑娘「醉酒当歌，思故人」,2318628
145,BV1GS4y1f7oj,影视杂谈,12064,6795,85690,203337614,开心嘴炮,https://b23.tv/BV1GS4y1f7oj,6386,2022年第一部好剧！趣味解说悬疑剧《开端》,1536854
145,BV1am4y1D7RY,日常,58210,17507,183868,99157282,盗月社食遇记,https://b23.tv/BV1am4y1D7RY,5761,终极社死！4年前写给粉丝的“伤感文学”被翻出来了…,3680108
145,BV1zS4y1j7XY,网络游戏,120671,44813,222492,46708782,鲁大能,https://b23.tv/BV1zS4y1j7XY,2655,妈耶！空投爆炸啦！！！【C4快乐阴人流#26】,2567880
145,BV1q3411e7G2,搞笑,120975,49408,309027,178029850,杜海皇,https://b23.tv/BV1q3411e7G2,6807,演员的蛋生（2）,4436214
145,BV1Nb4y1H7eY,搞笑,7487,5743,165598,1532165,papi酱,https://b23.tv/BV1Nb4y1H7eY,3659,一个品牌可以有多少个代言人？,1971300
145,BV1Lq4y1A7dA,电子竞技,14554,9512,202483,237311595,BBGG丶狮子喵,https://b23.tv/BV1Lq4y1A7dA,3685,我来B战啦！五杀参上！,2822023
145,BV1xr4y1v7HN,社科·法律·心理,48738,14788,182389,517327498,罗翔说刑法,https://b23.tv/BV1xr4y1v7HN,5345,【罗翔】网络赌博比线下赌博危害更大？输钱的赌客是不是被害人？,2108474
144,BV1Ea411k7Ui,短片,189620,62143,310351,584599812,威希弟,https://b23.tv/BV1Ea411k7Ui,2401,【年度大制作，请看】在阳光照不到的地方，总有一群人默默守护着我们,3152313
144,BV1MY411W78X,影视杂谈,300597,133974,328230,927587,木鱼水心,https://b23.tv/BV1MY411W78X,8718,【25格】纯爱？你可能从未看懂它！超细节解析新海诚《言叶之庭》的秘密,3224515
144,BV19Y411W7W5,手机游戏,114660,79416,259334,6165300,一棵平衡树,https://b23.tv/BV19Y411W7W5,18093,用一千万抽，揭示原神抽卡系统全部细节,4088662
144,BV1bY411H7ra,电子竞技,54191,16451,75319,617285,芒果冰OL,https://b23.tv/BV1bY411H7ra,4794,【侦查冰】腾讯VS网易的强强对决，在一场Dota比赛中打响,1290195
144,BV1444y1J7Eq,人文历史,112628,35841,247431,23947287,小约翰可汗,https://b23.tv/BV1444y1J7Eq,6901,谁的生命力比死侍更顽强？【硬核狠人20】,5499418
144,BV1cr4y1Q72G,手机游戏,59978,100749,522430,429741851,大老师Sam,https://b23.tv/BV1cr4y1Q72G,3980,玩个象棋都能开挂？万宁象棋这游戏就离谱！,10398438
143,BV1WL4y1H7nA,搞笑,74451,81647,284470,2108856,流萤Zz,https://b23.tv/BV1WL4y1H7nA,3078,散兵：鸡 汤 来 咯 ！【原神名场面】,3878430
143,BV1gg411w7dK,电子竞技,15065,4500,63836,50329118,哔哩哔哩英雄联盟赛事,https://b23.tv/BV1gg411w7dK,3969,【BLG选手见面会】12月15日 Uzi回归领衔！全员集结完毕,2035861
143,BV1qi4y1d7jK,手机游戏,4049,7402,47869,2017968391,清木dir,https://b23.tv/BV1qi4y1d7jK,11431,【原神】刀刀10W+！超级毕业一斗伤害实测！,2004272
143,BV13S4y197Jz,手工,19809,48089,279673,33834716,打不过就机械降神,https://b23.tv/BV13S4y197Jz,3178,蟹蟹，有被帅到,3624445
143,BV1tP4y1G7wf,搞笑,82387,21825,335410,147166910,雨哥到处跑,https://b23.tv/BV1tP4y1G7wf,2267,受不了了，我们太土了！！！,2339011
143,BV1ZZ4y1979M,财经商业,38857,11396,86374,304415852,丧心病狂周公子,https://b23.tv/BV1ZZ4y1979M,6578,线索是b站粉丝提供！卧底星巴克记者：年龄太大，应聘二十多家店才成功,1277206
143,BV1ei4y1Z7z5,社科·法律·心理,31811,12611,203527,517327498,罗翔说刑法,https://b23.tv/BV1ei4y1Z7z5,9679,【罗翔】狗狗被偷，对方索要裸照，女子“舍身”救狗？,2818863
143,BV1WY411W7KR,短片·手书·配音,203140,92552,453926,627888730,星有野,https://b23.tv/BV1WY411W7KR,4404,【年少不知单身好 】,4998762
150,BV1Lu4111794,搞笑,6689,50817,573821,1757969866,冰女安娜,https://b23.tv/BV1Lu4111794,5607,真·冰女！战斗民族冰浴女孩来b站了！冬泳健身有危险，请勿模仿,5919318
150,BV1xS4y1L78H,搞笑,10588,73784,718876,397685090,刘川疯z,https://b23.tv/BV1xS4y1L78H,4737,《 转 发 家 庭 群 》,5318253
150,BV1fS4y1o7EL,MMD·3D,41428,24691,168341,488836173,yoyo鹿鸣_Lumi,https://b23.tv/BV1fS4y1o7EL,9349,你要和鹿鸣一起打雪仗吗？,1712949
150,BV18m4y1S7uk,网络游戏,643962,117645,469563,1910020454,谁不重要i,https://b23.tv/BV18m4y1S7uk,6610,我用50天的时间，一条命一双手一口气通关造梦西游3！,3674110
150,BV183411h7DS,单机游戏,119759,30820,137967,7349,STN工作室,https://b23.tv/BV183411h7DS,3872,【STN快报第六季18】我这里有笔钱没处花，你那里有NFT吗？,1692634
150,BV1wL4y1x7DG,美妆护肤,29265,21615,371894,1869712375,山城小栗旬的理发日记,https://b23.tv/BV1wL4y1x7DG,6579,山城小栗旬和川渝菅田将晖（永琪）的理发日记。,5622429
150,BV1mr4y1Y7KE,手机游戏,45404,50569,141489,63702782,澄与诚,https://b23.tv/BV1mr4y1Y7KE,2057,听   书   人,1368027
150,BV1U3411h7ZQ,科学科普,137919,80855,162056,72270557,芳斯塔芙,https://b23.tv/BV1U3411h7ZQ,3541,【鬼谷说】肌肉演化史：上古洪荒之力,1352390
150,BV1tF411p7GN,美食制作,172539,42008,298233,473524263,澳洲阿彭,https://b23.tv/BV1tF411p7GN,1831,油 炸 牛 排 天 花 板,3788635
